vendor,service_name,description,sku,os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,Virtual Machines NDS Series - ND12s - EU West,ND12S,LINUX,USD,ANNUAL,44632.20,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series - ND24rs - EU West,ND24RS,LINUX,USD,ANNUAL,98199.60,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series - ND24s - EU West,ND24S,LINUX,USD,ANNUAL,89176.80,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series - ND6s - EU West,ND6S,LINUX,USD,ANNUAL,22320.48,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series Windows - ND12s - EU West,ND12S,WINDOWS,USD,ANNUAL,53094.36,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series Windows - ND24rs - EU West,ND24RS,WINDOWS,USD,ANNUAL,116770.80,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series Windows - ND24s - EU West,ND24S,WINDOWS,USD,ANNUAL,106083.60,0,EU West
Azure,Virtual Machines,Virtual Machines NDS Series Windows - ND6s - EU West,ND6S,WINDOWS,USD,ANNUAL,26551.56,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV12 - EU North,NV12,LINUX,USD,ANNUAL,12088.80,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV12 - EU West,NV12,LINUX,USD,ANNUAL,13578.00,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV12 - US East 2,NV12,LINUX,USD,ANNUAL,12001.20,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV24 - EU North,NV24,LINUX,USD,ANNUAL,24177.60,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV24 - EU West,NV24,LINUX,USD,ANNUAL,27243.60,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV24 - US East 2,NV24,LINUX,USD,ANNUAL,24002.40,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV6 - EU North,NV6,LINUX,USD,ANNUAL,6044.40,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV6 - EU West,NV6,LINUX,USD,ANNUAL,6815.28,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series - NV6 - US East 2,NV6,LINUX,USD,ANNUAL,6000.60,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV12 - EU North,NV12,WINDOWS,USD,ANNUAL,16644.00,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV12 - EU West,NV12,WINDOWS,USD,ANNUAL,18220.80,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV12 - US East 2,NV12,WINDOWS,USD,ANNUAL,16556.40,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV24 - EU North,NV24,WINDOWS,USD,ANNUAL,33288.00,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV24 - EU West,NV24,WINDOWS,USD,ANNUAL,36441.60,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV24 - US East 2,NV24,WINDOWS,USD,ANNUAL,33112.80,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV6 - EU North,NV6,WINDOWS,USD,ANNUAL,8322.00,0,EU North
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV6 - EU West,NV6,WINDOWS,USD,ANNUAL,9110.40,0,EU West
Azure,Virtual Machines,Virtual Machines NV Promo Series Windows - NV6 - US East 2,NV6,WINDOWS,USD,ANNUAL,8295.72,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series - NV12 - EU North,NV12,LINUX,USD,ANNUAL,20139.24,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series - NV12 - EU West,NV12,LINUX,USD,ANNUAL,22723.44,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series - NV12 - US East 2,NV12,LINUX,USD,ANNUAL,19999.08,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series - NV24 - EU North,NV24,LINUX,USD,ANNUAL,40278.48,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series - NV24 - EU West,NV24,LINUX,USD,ANNUAL,45438.12,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series - NV24 - US East 2,NV24,LINUX,USD,ANNUAL,40006.92,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series - NV6 - EU North,NV6,LINUX,USD,ANNUAL,10074.00,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series - NV6 - EU West,NV6,LINUX,USD,ANNUAL,11361.72,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series - NV6 - US East 2,NV6,LINUX,USD,ANNUAL,10003.92,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV12 - EU North,NV12,WINDOWS,USD,ANNUAL,24256.44,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV12 - EU West,NV12,WINDOWS,USD,ANNUAL,26551.56,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV12 - US East 2,NV12,WINDOWS,USD,ANNUAL,23485.56,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV24 - EU North,NV24,WINDOWS,USD,ANNUAL,48521.64,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV24 - EU West,NV24,WINDOWS,USD,ANNUAL,53094.36,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV24 - US East 2,NV24,WINDOWS,USD,ANNUAL,46962.36,0,US East 2
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV6 - EU North,NV6,WINDOWS,USD,ANNUAL,12132.60,0,EU North
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV6 - EU West,NV6,WINDOWS,USD,ANNUAL,13271.40,0,EU West
Azure,Virtual Machines,Virtual Machines NV Series Windows - NV6 - US East 2,NV6,WINDOWS,USD,ANNUAL,11738.40,0,US East 2
Azure,Virtual Machines,Virtual Machines NV VDI Series - NV6sh - EU North,NV6SH,LINUX,USD,ANNUAL,4537.68,0,EU North
Azure,Virtual Machines,Virtual Machines NV VDI Series - NV6sh - EU West,NV6SH,LINUX,USD,ANNUAL,5133.36,0,EU West
Azure,Virtual Machines,Virtual Machines NV VDI Series - NV6sh - US East 2,NV6SH,LINUX,USD,ANNUAL,4502.64,0,US East 2
Azure,Virtual Machines,Virtual Machines NV VDI Series Windows - NV6sh - EU North,NV6SH,WINDOWS,USD,ANNUAL,5466.24,0,EU North
Azure,Virtual Machines,Virtual Machines NV VDI Series Windows - NV6sh - EU West,NV6SH,WINDOWS,USD,ANNUAL,5991.84,0,EU West
Azure,Virtual Machines,Virtual Machines NV VDI Series Windows - NV6sh - US East 2,NV6SH,WINDOWS,USD,ANNUAL,5282.28,0,US East 2
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV12s v3 - EU North,NV12S_V3,LINUX,USD,ANNUAL,10074.00,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV12s v3 - EU West,NV12S_V3,LINUX,USD,ANNUAL,11869.80,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV24ms v3 - EU North,NV24MS_V3,LINUX,USD,ANNUAL,14208.72,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV24ms v3 - EU West,NV24MS_V3,LINUX,USD,ANNUAL,16749.12,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV24s v3 - EU North,NV24S_V3,LINUX,USD,ANNUAL,20139.24,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV24s v3 - EU West,NV24S_V3,LINUX,USD,ANNUAL,23722.08,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV32ms v3 - EU North,NV32MS_V3,LINUX,USD,ANNUAL,18352.20,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV32ms v3 - EU West,NV32MS_V3,LINUX,USD,ANNUAL,21637.20,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV48s v3 - EU North,NV48S_V3,LINUX,USD,ANNUAL,40260.96,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series - NV48s v3 - EU West,NV48S_V3,LINUX,USD,ANNUAL,47435.40,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV12s v3 - EU North,NV12S_V3,WINDOWS,USD,ANNUAL,14664.24,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV12s v3 - EU West,NV12S_V3,WINDOWS,USD,ANNUAL,16460.04,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV24ms v3 - EU North,NV24MS_V3,WINDOWS,USD,ANNUAL,23389.20,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV24ms v3 - EU West,NV24MS_V3,WINDOWS,USD,ANNUAL,25938.36,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV24s v3 - EU North,NV24S_V3,WINDOWS,USD,ANNUAL,29328.48,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV24s v3 - EU West,NV24S_V3,WINDOWS,USD,ANNUAL,32902.56,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV32ms v3 - EU North,NV32MS_V3,WINDOWS,USD,ANNUAL,30598.68,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV32ms v3 - EU West,NV32MS_V3,WINDOWS,USD,ANNUAL,33883.68,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV48s v3 - EU North,NV48S_V3,WINDOWS,USD,ANNUAL,58639.44,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 Series Windows - NV48s v3 - EU West,NV48S_V3,WINDOWS,USD,ANNUAL,65813.88,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 VDI Series - NV12sh v3 - EU North,NV12SH_V3,LINUX,USD,ANNUAL,4535.93,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 VDI Series - NV12sh v3 - EU West,NV12SH_V3,LINUX,USD,ANNUAL,5342.72,0,EU West
Azure,Virtual Machines,Virtual Machines NVSv3 VDI Series Windows - NV12sh v3 - EU North,NV12SH_V3,WINDOWS,USD,ANNUAL,6599.78,0,EU North
Azure,Virtual Machines,Virtual Machines NVSv3 VDI Series Windows - NV12sh v3 - EU West,NV12SH_V3,WINDOWS,USD,ANNUAL,7406.58,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series - PB12s - EU West,PB12S,LINUX,USD,ANNUAL,17870.40,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series - PB24s - EU West,PB24S,LINUX,USD,ANNUAL,35828.40,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series - PB6s - EU West,PB6S,LINUX,USD,ANNUAL,8979.00,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series Windows - PB12s - EU West,PB12S,WINDOWS,USD,ANNUAL,23914.80,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series Windows - PB24s - EU West,PB24S,WINDOWS,USD,ANNUAL,47829.60,0,EU West
Azure,Virtual Machines,Virtual Machines PB Series Windows - PB6s - EU West,PB6S,WINDOWS,USD,ANNUAL,11966.16,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - EU North,D1,LINUX,USD,ANNUAL,607.94,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - EU West,D1,LINUX,USD,ANNUAL,699.05,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - US Central,D1,LINUX,USD,ANNUAL,641.23,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D1/DS1 - US East 2,D1,LINUX,USD,ANNUAL,558.01,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - EU North,D11,LINUX,USD,ANNUAL,1603.08,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - EU West,D11,LINUX,USD,ANNUAL,1839.60,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - US Central,D11,LINUX,USD,ANNUAL,1603.08,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D11/DS11 - US East 2,D11,LINUX,USD,ANNUAL,1436.64,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - EU North,D12,LINUX,USD,ANNUAL,3214.92,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - EU West,D12,LINUX,USD,ANNUAL,3679.20,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - US Central,D12,LINUX,USD,ANNUAL,3214.92,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D12/DS12 - US East 2,D12,LINUX,USD,ANNUAL,2890.80,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - EU North,D13,LINUX,USD,ANNUAL,6412.32,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - EU West,D13,LINUX,USD,ANNUAL,7367.16,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - US Central,D13,LINUX,USD,ANNUAL,6412.32,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D13/DS13 - US East 2,D13,LINUX,USD,ANNUAL,5772.84,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - EU North,D14,LINUX,USD,ANNUAL,12833.40,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - EU West,D14,LINUX,USD,ANNUAL,14725.56,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - US Central,D14,LINUX,USD,ANNUAL,12833.40,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D14/DS14 - US East 2,D14,LINUX,USD,ANNUAL,11545.68,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - EU North,D2,LINUX,USD,ANNUAL,1217.64,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - EU West,D2,LINUX,USD,ANNUAL,1401.60,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - US Central,D2,LINUX,USD,ANNUAL,1278.96,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D2/DS2 - US East 2,D2,LINUX,USD,ANNUAL,1112.52,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - EU North,D3,LINUX,USD,ANNUAL,2426.52,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - EU West,D3,LINUX,USD,ANNUAL,2794.44,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - US Central,D3,LINUX,USD,ANNUAL,2566.68,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D3/DS3 - US East 2,D3,LINUX,USD,ANNUAL,2233.80,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - EU North,D4,LINUX,USD,ANNUAL,4861.80,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - EU West,D4,LINUX,USD,ANNUAL,5588.88,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - US Central,D4,LINUX,USD,ANNUAL,5124.60,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series - D4/DS4 - US East 2,D4,LINUX,USD,ANNUAL,4458.84,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - EU North,D1,WINDOWS,USD,ANNUAL,1073.98,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - EU West,D1,WINDOWS,USD,ANNUAL,1231.66,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - US Central,D1,WINDOWS,USD,ANNUAL,1165.08,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D1/DS1 - US East 2,D1,WINDOWS,USD,ANNUAL,1081.86,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - EU North,D11,WINDOWS,USD,ANNUAL,2023.56,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - EU West,D11,WINDOWS,USD,ANNUAL,2321.40,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - US Central,D11,WINDOWS,USD,ANNUAL,2198.76,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D11/DS11 - US East 2,D11,WINDOWS,USD,ANNUAL,2023.56,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - EU North,D12,WINDOWS,USD,ANNUAL,4047.12,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - EU West,D12,WINDOWS,USD,ANNUAL,4651.56,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - US Central,D12,WINDOWS,USD,ANNUAL,4397.52,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D12/DS12 - US East 2,D12,WINDOWS,USD,ANNUAL,4047.12,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - EU North,D13,WINDOWS,USD,ANNUAL,8085.48,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - EU West,D13,WINDOWS,USD,ANNUAL,9303.12,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - US Central,D13,WINDOWS,USD,ANNUAL,8786.28,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D13/DS13 - US East 2,D13,WINDOWS,USD,ANNUAL,8085.48,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - EU North,D14,WINDOWS,USD,ANNUAL,16179.72,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - EU West,D14,WINDOWS,USD,ANNUAL,18606.24,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - US Central,D14,WINDOWS,USD,ANNUAL,17563.80,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D14/DS14 - US East 2,D14,WINDOWS,USD,ANNUAL,16179.72,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - EU North,D2,WINDOWS,USD,ANNUAL,2146.20,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - EU West,D2,WINDOWS,USD,ANNUAL,2470.32,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - US Central,D2,WINDOWS,USD,ANNUAL,2330.16,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D2/DS2 - US East 2,D2,WINDOWS,USD,ANNUAL,2163.72,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - EU North,D3,WINDOWS,USD,ANNUAL,4292.40,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - EU West,D3,WINDOWS,USD,ANNUAL,4931.88,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - US Central,D3,WINDOWS,USD,ANNUAL,4660.32,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D3/DS3 - US East 2,D3,WINDOWS,USD,ANNUAL,4327.44,0,US East 2
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - EU North,D4,WINDOWS,USD,ANNUAL,8584.80,0,EU North
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - EU West,D4,WINDOWS,USD,ANNUAL,9881.28,0,EU West
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - US Central,D4,WINDOWS,USD,ANNUAL,9320.64,0,US Central
Azure,Virtual Machines,Virtual Machines D/DS Series Windows - D4/DS4 - US East 2,D4,WINDOWS,USD,ANNUAL,8654.88,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - EU North,D1_V2,LINUX,USD,ANNUAL,547.50,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - EU West,D1_V2,LINUX,USD,ANNUAL,565.02,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - US Central,D1_V2,LINUX,USD,ANNUAL,607.94,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D1 v2/DS1 v2 - US East 2,D1_V2,LINUX,USD,ANNUAL,474.79,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - EU North,D11_V2,LINUX,USD,ANNUAL,1541.76,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - EU West,D11_V2,LINUX,USD,ANNUAL,1585.56,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US Central,D11_V2,LINUX,USD,ANNUAL,1541.76,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D11 v2/DS11 v2 - US East 2,D11_V2,LINUX,USD,ANNUAL,1243.92,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - EU North,D12_V2,LINUX,USD,ANNUAL,3083.52,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - EU West,D12_V2,LINUX,USD,ANNUAL,3153.60,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - US Central,D12_V2,LINUX,USD,ANNUAL,3083.52,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D12 v2/DS12 v2 - US East 2,D12_V2,LINUX,USD,ANNUAL,2487.84,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - EU North,D13_V2,LINUX,USD,ANNUAL,6167.04,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - EU West,D13_V2,LINUX,USD,ANNUAL,6315.96,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - US Central,D13_V2,LINUX,USD,ANNUAL,6167.04,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D13 v2/DS13 v2 - US East 2,D13_V2,LINUX,USD,ANNUAL,4975.68,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - EU North,D14_V2,LINUX,USD,ANNUAL,12334.08,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - EU West,D14_V2,LINUX,USD,ANNUAL,12631.92,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - US Central,D14_V2,LINUX,USD,ANNUAL,12334.08,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D14 v2/DS14 v2 - US East 2,D14_V2,LINUX,USD,ANNUAL,9951.36,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - EU North,D15_V2,LINUX,USD,ANNUAL,15417.60,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - EU West,D15_V2,LINUX,USD,ANNUAL,15785.52,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - US Central,D15_V2,LINUX,USD,ANNUAL,15417.60,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15 v2/DS15 v2 - US East 2,D15_V2,LINUX,USD,ANNUAL,12439.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - EU North,D15I_V2,LINUX,USD,ANNUAL,15417.60,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - EU West,D15I_V2,LINUX,USD,ANNUAL,15785.52,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - US Central,D15I_V2,LINUX,USD,ANNUAL,15417.60,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D15i v2/DS15i v2 - US East 2,D15I_V2,LINUX,USD,ANNUAL,12439.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - EU North,D2_V2,LINUX,USD,ANNUAL,1095.00,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - EU West,D2_V2,LINUX,USD,ANNUAL,1130.04,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - US Central,D2_V2,LINUX,USD,ANNUAL,1217.64,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D2 v2/DS2 v2 - US East 2,D2_V2,LINUX,USD,ANNUAL,946.08,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - EU North,D3_V2,LINUX,USD,ANNUAL,2190.00,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - EU West,D3_V2,LINUX,USD,ANNUAL,2260.08,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - US Central,D3_V2,LINUX,USD,ANNUAL,2435.28,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D3 v2/DS3 v2 - US East 2,D3_V2,LINUX,USD,ANNUAL,1909.68,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D4 v2/DS4 v2 - EU North,D4_V2,LINUX,USD,ANNUAL,4388.76,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D4 v2/DS4 v2 - EU West,D4_V2,LINUX,USD,ANNUAL,4528.92,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D4 v2/DS4 v2 - US Central,D4_V2,LINUX,USD,ANNUAL,4870.56,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D4 v2/DS4 v2 - US East 2,D4_V2,LINUX,USD,ANNUAL,3810.60,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D5 v2/DS5 v2 - EU North,D5_V2,LINUX,USD,ANNUAL,8760.00,0,EU North
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D5 v2/DS5 v2 - EU West,D5_V2,LINUX,USD,ANNUAL,9049.08,0,EU West
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D5 v2/DS5 v2 - US Central,D5_V2,LINUX,USD,ANNUAL,9741.12,0,US Central
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series - D5 v2/DS5 v2 - US East 2,D5_V2,LINUX,USD,ANNUAL,7621.20,0,US East 2
Azure,Virtual Machines,Virtual Machines Dv2/DSv2 Series Windows - D1 v2/DS1 v2 - EU North,D1_V2,WINDOWS,USD,ANNUAL,965.35,0,EU North
