vendor,service_name,UPPER(sku),os_type,currency,billing_type,unit_price,reservation_term,azure_region
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN EAST 2
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,124248.9996,1,CN NORTH 2
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN EAST 2
Azure,Virtual Machines,E32S_V4,Windows,CNY,ANNUAL,108943.3332,3,CN NORTH 2
Azure,Virtual Machines,E4-2DS_V4,Linux,CNY,ANNUAL,18110.18412,,CN EAST 2
Azure,Virtual Machines,E4-2DS_V4,Linux,CNY,ANNUAL,18110.18412,,CN NORTH 2
Azure,Virtual Machines,E4-2DS_V4,Windows,CNY,ANNUAL,27182.80782,,CN EAST 2
Azure,Virtual Machines,E4-2DS_V4,Windows,CNY,ANNUAL,27182.80782,,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,15480.43812,,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,15480.43812,,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,4496.0004,1,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,4496.0004,1,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,2583.3336,3,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Linux,CNY,ANNUAL,2583.3336,3,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,24553.06182,,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,24553.06182,,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,15531,1,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,15531,1,CN NORTH 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,13617.9996,3,CN EAST 2
Azure,Virtual Machines,E4-2S_V4,Windows,CNY,ANNUAL,13617.9996,3,CN NORTH 2
Azure,Virtual Machines,E48_V3,Linux,CNY,ANNUAL,185791.5549,,CN EAST 2
Azure,Virtual Machines,E48_V3,Linux,CNY,ANNUAL,185791.5549,,CN NORTH 2
Azure,Virtual Machines,E48_V3,Windows,CNY,ANNUAL,301921.1383,,CN EAST 2
Azure,Virtual Machines,E48_V3,Windows,CNY,ANNUAL,301921.1383,,CN NORTH 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,185747.7258,,CN EAST 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,185747.7258,,CN NORTH 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,53958,1,CN EAST 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,53958,1,CN NORTH 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,30999,3,CN EAST 2
Azure,Virtual Machines,E48_V4,Linux,CNY,ANNUAL,30999,3,CN NORTH 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,318286.9242,,CN EAST 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,318286.9242,,CN NORTH 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,186372.9996,1,CN EAST 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,186372.9996,1,CN NORTH 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,163414.6668,3,CN EAST 2
Azure,Virtual Machines,E48_V4,Windows,CNY,ANNUAL,163414.6668,3,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,66333.996,1,CN EAST 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,66333.996,1,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,37703.328,3,CN EAST 2
Azure,Virtual Machines,E48D_V4,Linux,CNY,ANNUAL,37703.328,3,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,326088.504,,CN EAST 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,326088.504,,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,198750,1,CN EAST 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,198750,1,CN NORTH 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,170119.3332,3,CN EAST 2
Azure,Virtual Machines,E48D_V4,Windows,CNY,ANNUAL,170119.3332,3,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,217392.336,,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,217392.336,,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,66333.996,1,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,66333.996,1,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,37703.328,3,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Linux,CNY,ANNUAL,37703.328,3,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,326088.504,,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,326088.504,,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,198750,1,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,198750,1,CN NORTH 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,170119.3332,3,CN EAST 2
Azure,Virtual Machines,E48DS_V4,Windows,CNY,ANNUAL,170119.3332,3,CN NORTH 2
Azure,Virtual Machines,E48S_V3,Linux,CNY,ANNUAL,185791.5549,,CN EAST 2
Azure,Virtual Machines,E48S_V3,Linux,CNY,ANNUAL,185791.5549,,CN NORTH 2
Azure,Virtual Machines,E48S_V3,Linux,CNY,ANNUAL,54986.64,1,CN EAST 2
Azure,Virtual Machines,E48S_V3,Linux,CNY,ANNUAL,54986.64,1,CN NORTH 2
Azure,Virtual Machines,E48S_V3,Windows,CNY,ANNUAL,301921.1383,,CN EAST 2
Azure,Virtual Machines,E48S_V3,Windows,CNY,ANNUAL,301921.1383,,CN NORTH 2
Azure,Virtual Machines,E48S_V3,Windows,CNY,ANNUAL,152553,1,CN EAST 2
Azure,Virtual Machines,E48S_V3,Windows,CNY,ANNUAL,152553,1,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,185747.7258,,CN EAST 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,185747.7258,,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,53958,1,CN EAST 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,53958,1,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,30999,3,CN EAST 2
Azure,Virtual Machines,E48S_V4,Linux,CNY,ANNUAL,30999,3,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,294356.2356,,CN EAST 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,294356.2356,,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,186372.9996,1,CN EAST 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,186372.9996,1,CN NORTH 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,163414.6668,3,CN EAST 2
Azure,Virtual Machines,E48S_V4,Windows,CNY,ANNUAL,163414.6668,3,CN NORTH 2
Azure,Virtual Machines,E4_V3,Linux,CNY,ANNUAL,15427.8432,,CN EAST 2
Azure,Virtual Machines,E4_V3,Linux,CNY,ANNUAL,15427.8432,,CN NORTH 2
Azure,Virtual Machines,E4_V3,Windows,CNY,ANNUAL,25070.2452,,CN EAST 2
Azure,Virtual Machines,E4_V3,Windows,CNY,ANNUAL,25070.2452,,CN NORTH 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,15471.6723,,CN EAST 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,15471.6723,,CN NORTH 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,4496.004,1,CN EAST 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,4496.004,1,CN NORTH 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,2583.336,3,CN EAST 2
Azure,Virtual Machines,E4_V4,Linux,CNY,ANNUAL,2583.336,3,CN NORTH 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,26516.6055,,CN EAST 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,26516.6055,,CN NORTH 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,15531,1,CN EAST 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,15531,1,CN NORTH 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,13617.9996,3,CN EAST 2
Azure,Virtual Machines,E4_V4,Windows,CNY,ANNUAL,13617.9996,3,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,18110.18412,,CN EAST 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,18110.18412,,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,5528.004,1,CN EAST 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,5528.004,1,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,3141.996,3,CN EAST 2
Azure,Virtual Machines,E4D_V4,Linux,CNY,ANNUAL,3141.996,3,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,27182.80782,,CN EAST 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,27182.80782,,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,16562.0004,1,CN EAST 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,16562.0004,1,CN NORTH 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,14176.6668,3,CN EAST 2
Azure,Virtual Machines,E4D_V4,Windows,CNY,ANNUAL,14176.6668,3,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,18110.18412,,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,18110.18412,,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,5528.004,1,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,5528.004,1,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,3141.996,3,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Linux,CNY,ANNUAL,3141.996,3,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,27182.80782,,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,27182.80782,,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,16562.0004,1,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,16562.0004,1,CN NORTH 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,14176.6668,3,CN EAST 2
Azure,Virtual Machines,E4DS_V4,Windows,CNY,ANNUAL,14176.6668,3,CN NORTH 2
Azure,Virtual Machines,E4S_V3,Linux,CNY,ANNUAL,15427.8432,,CN EAST 2
Azure,Virtual Machines,E4S_V3,Linux,CNY,ANNUAL,15427.8432,,CN NORTH 2
Azure,Virtual Machines,E4S_V3,Linux,CNY,ANNUAL,4582.2,1,CN EAST 2
Azure,Virtual Machines,E4S_V3,Linux,CNY,ANNUAL,4582.2,1,CN NORTH 2
Azure,Virtual Machines,E4S_V3,Windows,CNY,ANNUAL,25070.2452,,CN EAST 2
Azure,Virtual Machines,E4S_V3,Windows,CNY,ANNUAL,25070.2452,,CN NORTH 2
Azure,Virtual Machines,E4S_V3,Windows,CNY,ANNUAL,13517.64,1,CN EAST 2
Azure,Virtual Machines,E4S_V3,Windows,CNY,ANNUAL,13517.64,1,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,15480.43812,,CN EAST 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,15480.43812,,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,4496.004,1,CN EAST 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,4496.004,1,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,2583.336,3,CN EAST 2
Azure,Virtual Machines,E4S_V4,Linux,CNY,ANNUAL,2583.336,3,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,24553.06182,,CN EAST 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,24553.06182,,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,15531,1,CN EAST 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,15531,1,CN NORTH 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,13617.9996,3,CN EAST 2
Azure,Virtual Machines,E4S_V4,Windows,CNY,ANNUAL,13617.9996,3,CN NORTH 2
Azure,Virtual Machines,E64-16DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN EAST 2
Azure,Virtual Machines,E64-16DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN NORTH 2
Azure,Virtual Machines,E64-16DS_V4,Windows,CNY,ANNUAL,434784.672,,CN EAST 2
Azure,Virtual Machines,E64-16DS_V4,Windows,CNY,ANNUAL,434784.672,,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,247722.0732,,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,247722.0732,,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,71943,1,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,71943,1,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,41331.9996,3,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Linux,CNY,ANNUAL,41331.9996,3,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,392533.4196,,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,392533.4196,,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN NORTH 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN EAST 2
Azure,Virtual Machines,E64-16S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN NORTH 2
Azure,Virtual Machines,E64-32DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN EAST 2
Azure,Virtual Machines,E64-32DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN NORTH 2
Azure,Virtual Machines,E64-32DS_V4,Windows,CNY,ANNUAL,434784.672,,CN EAST 2
Azure,Virtual Machines,E64-32DS_V4,Windows,CNY,ANNUAL,434784.672,,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,247722.0732,,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,247722.0732,,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,71943,1,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,71943,1,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,41331.9996,3,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Linux,CNY,ANNUAL,41331.9996,3,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,392533.4196,,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,392533.4196,,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN NORTH 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN EAST 2
Azure,Virtual Machines,E64-32S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN NORTH 2
Azure,Virtual Machines,E64_V3,Linux,CNY,ANNUAL,222914.8026,,CN EAST 2
Azure,Virtual Machines,E64_V3,Linux,CNY,ANNUAL,222914.8026,,CN NORTH 2
Azure,Virtual Machines,E64_V3,Windows,CNY,ANNUAL,362291.3406,,CN EAST 2
Azure,Virtual Machines,E64_V3,Windows,CNY,ANNUAL,362291.3406,,CN NORTH 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,247634.415,,CN EAST 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,247634.415,,CN NORTH 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,71943,1,CN EAST 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,71943,1,CN NORTH 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,41331.996,3,CN EAST 2
Azure,Virtual Machines,E64_V4,Linux,CNY,ANNUAL,41331.996,3,CN NORTH 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,424353.3462,,CN EAST 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,424353.3462,,CN NORTH 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,248498.0004,1,CN EAST 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,248498.0004,1,CN NORTH 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,217886.3328,3,CN EAST 2
Azure,Virtual Machines,E64_V4,Windows,CNY,ANNUAL,217886.3328,3,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,289885.6674,,CN EAST 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,289885.6674,,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,88445.004,1,CN EAST 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,88445.004,1,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,50271.336,3,CN EAST 2
Azure,Virtual Machines,E64D_V4,Linux,CNY,ANNUAL,50271.336,3,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,434784.672,,CN EAST 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,434784.672,,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,264999.9996,1,CN EAST 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,264999.9996,1,CN NORTH 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,226825.6668,3,CN EAST 2
Azure,Virtual Machines,E64D_V4,Windows,CNY,ANNUAL,226825.6668,3,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,289885.6674,,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,88445.004,1,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,88445.004,1,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,50271.336,3,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Linux,CNY,ANNUAL,50271.336,3,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,434784.672,,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,434784.672,,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,264999.9996,1,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,264999.9996,1,CN NORTH 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,226825.6668,3,CN EAST 2
Azure,Virtual Machines,E64DS_V4,Windows,CNY,ANNUAL,226825.6668,3,CN NORTH 2
Azure,Virtual Machines,E64I_V3,Linux,CNY,ANNUAL,222914.8026,,CN EAST 2
Azure,Virtual Machines,E64I_V3,Linux,CNY,ANNUAL,222914.8026,,CN NORTH 2
Azure,Virtual Machines,E64I_V3,Windows,CNY,ANNUAL,362291.3406,,CN EAST 2
Azure,Virtual Machines,E64I_V3,Windows,CNY,ANNUAL,362291.3406,,CN NORTH 2
Azure,Virtual Machines,E64IS_V3,Linux,CNY,ANNUAL,222914.8026,,CN EAST 2
Azure,Virtual Machines,E64IS_V3,Linux,CNY,ANNUAL,222914.8026,,CN NORTH 2
Azure,Virtual Machines,E64IS_V3,Linux,CNY,ANNUAL,66078.72,1,CN EAST 2
Azure,Virtual Machines,E64IS_V3,Linux,CNY,ANNUAL,66078.72,1,CN NORTH 2
Azure,Virtual Machines,E64IS_V3,Windows,CNY,ANNUAL,362291.3406,,CN EAST 2
Azure,Virtual Machines,E64IS_V3,Windows,CNY,ANNUAL,362291.3406,,CN NORTH 2
Azure,Virtual Machines,E64IS_V3,Windows,CNY,ANNUAL,203922.24,1,CN EAST 2
Azure,Virtual Machines,E64IS_V3,Windows,CNY,ANNUAL,203922.24,1,CN NORTH 2
Azure,Virtual Machines,E64S_V3,Linux,CNY,ANNUAL,222914.8026,,CN EAST 2
Azure,Virtual Machines,E64S_V3,Linux,CNY,ANNUAL,222914.8026,,CN NORTH 2
Azure,Virtual Machines,E64S_V3,Linux,CNY,ANNUAL,66078.72,1,CN EAST 2
Azure,Virtual Machines,E64S_V3,Linux,CNY,ANNUAL,66078.72,1,CN NORTH 2
Azure,Virtual Machines,E64S_V3,Windows,CNY,ANNUAL,362291.3406,,CN EAST 2
Azure,Virtual Machines,E64S_V3,Windows,CNY,ANNUAL,362291.3406,,CN NORTH 2
Azure,Virtual Machines,E64S_V3,Windows,CNY,ANNUAL,216157.56,1,CN EAST 2
Azure,Virtual Machines,E64S_V3,Windows,CNY,ANNUAL,216157.56,1,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,247722.0732,,CN EAST 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,247722.0732,,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,71943,1,CN EAST 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,71943,1,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,41331.996,3,CN EAST 2
Azure,Virtual Machines,E64S_V4,Linux,CNY,ANNUAL,41331.996,3,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,392533.4196,,CN EAST 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,392533.4196,,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN EAST 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,248498.0004,1,CN NORTH 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN EAST 2
Azure,Virtual Machines,E64S_V4,Windows,CNY,ANNUAL,217886.3328,3,CN NORTH 2
Azure,Virtual Machines,E8-2DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN EAST 2
Azure,Virtual Machines,E8-2DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN NORTH 2
Azure,Virtual Machines,E8-2DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN EAST 2
Azure,Virtual Machines,E8-2DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,30960.87624,,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,30960.87624,,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,8993.0004,1,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,8993.0004,1,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,5166.3336,3,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Linux,CNY,ANNUAL,5166.3336,3,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,49071.06036,,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,49071.06036,,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,31062,1,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,31062,1,CN NORTH 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN EAST 2
Azure,Virtual Machines,E8-2S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN NORTH 2
Azure,Virtual Machines,E8-4DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN EAST 2
Azure,Virtual Machines,E8-4DS_V4,Linux,CNY,ANNUAL,36264.19734,,CN NORTH 2
Azure,Virtual Machines,E8-4DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN EAST 2
Azure,Virtual Machines,E8-4DS_V4,Windows,CNY,ANNUAL,54330.55236,,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,30960.87624,,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,30960.87624,,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,8993.0004,1,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,8993.0004,1,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,5166.3336,3,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Linux,CNY,ANNUAL,5166.3336,3,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,49071.06036,,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,49071.06036,,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,31062,1,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,31062,1,CN NORTH 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN EAST 2
Azure,Virtual Machines,E8-4S_V4,Windows,CNY,ANNUAL,27235.6668,3,CN NORTH 2
Azure,Virtual Machines,E80IDS_V4,Linux,CNY,ANNUAL,484662.1878,,CN EAST 2
Azure,Virtual Machines,E80IDS_V4,Linux,CNY,ANNUAL,484662.1878,,CN NORTH 2
